unit_id,shift,supplier_offspec_batch,fault_A_active,fault_B_active,fault_C_active,defect,defect_source_station
2509,Day,False,True,False,False,False,
2510,Day,False,True,False,False,False,
2511,Day,False,True,False,False,False,
2512,Day,False,True,False,False,False,
2513,Day,False,True,False,False,False,
2514,Day,False,True,False,False,False,
2515,Day,False,True,False,False,False,
2516,Day,False,True,False,False,False,
2517,Day,False,True,False,False,False,
2518,Day,False,True,False,False,False,
2519,Day,False,True,False,False,False,
2520,Day,False,True,False,False,False,
2521,Day,False,True,False,False,False,
2522,Day,False,True,False,False,False,
2523,Day,False,True,False,False,False,
2524,Day,False,True,False,False,False,
2525,Day,False,True,False,False,False,
2526,Day,False,True,False,False,False,
2527,Day,False,True,False,False,False,
2528,Day,False,True,False,False,False,
2529,Day,False,True,False,False,False,
2530,Day,False,True,False,False,False,
2531,Day,False,True,False,False,False,
2532,Day,False,True,False,False,False,
2533,Day,False,True,False,False,False,
2534,Day,False,True,False,False,False,
2535,Day,False,True,False,False,False,
2536,Day,False,True,False,False,False,
2537,Day,False,True,False,False,False,
2538,Day,False,True,False,False,False,
2539,Day,False,True,False,False,False,
2540,Day,False,True,False,False,False,
2541,Day,False,True,False,False,False,
2542,Day,False,True,False,False,False,
2543,Day,False,True,False,False,False,
2544,Day,False,True,False,False,False,
2545,Day,False,True,False,False,False,
2546,Day,False,True,False,False,False,
2547,Day,False,True,False,False,False,
2548,Day,False,True,False,False,False,
2549,Day,False,True,False,False,False,
2550,Day,False,True,False,False,False,
2551,Day,False,True,False,False,False,
2552,Day,False,True,False,False,False,
2553,Day,False,True,False,False,False,
2554,Day,False,True,False,False,False,
2555,Day,False,True,False,False,False,
2556,Day,False,True,False,False,False,
2557,Day,False,True,False,False,False,
2558,Day,False,True,False,False,False,
2559,Day,False,True,False,False,False,
2560,Day,False,True,False,False,False,
2561,Day,False,True,False,False,False,
2562,Day,False,True,False,False,False,
2563,Day,False,True,False,False,False,
2564,Day,False,True,False,False,False,
2565,Day,False,True,False,False,False,
2566,Day,False,True,False,False,False,
2567,Day,False,True,False,False,False,
2568,Day,False,True,False,False,False,
2569,Day,False,True,False,False,False,
2570,Day,False,True,False,False,False,
2571,Day,False,True,False,False,False,
2572,Day,False,True,False,False,False,
2573,Day,False,True,False,False,False,
2574,Day,False,True,False,False,False,
2575,Day,False,True,False,False,False,
2576,Day,False,True,False,False,False,
2577,Day,False,True,False,False,False,
2578,Day,False,True,False,False,False,
2579,Day,False,True,False,False,False,
2580,Day,False,True,False,False,False,
2581,Day,False,True,False,False,False,
2582,Day,False,True,False,False,False,
2583,Day,False,True,False,False,False,
2584,Day,False,True,False,False,False,
2585,Day,False,True,False,False,False,
2586,Day,False,True,False,False,False,
2587,Day,False,True,False,False,False,
2588,Day,False,True,False,False,False,
2589,Day,False,True,False,False,False,
2590,Day,False,True,False,False,False,
2591,Day,False,True,False,False,False,
2592,Day,False,True,False,False,False,
2593,Day,False,True,False,False,False,
2594,Day,False,True,False,False,False,
2595,Day,False,True,False,False,False,
2596,Day,False,True,False,False,False,
2597,Day,False,True,False,False,False,
2598,Day,False,True,True,False,True,7.0
2599,Day,False,True,False,False,False,
2600,Day,False,True,False,False,False,
2601,Day,False,True,False,False,False,
2602,Day,False,True,False,False,False,
2603,Day,False,True,False,False,False,
2604,Day,False,True,False,False,False,
2605,Day,False,True,False,False,False,
2606,Day,False,True,False,False,False,
2607,Day,False,True,False,False,False,
2608,Day,False,True,False,False,False,
2609,Day,False,True,False,False,False,
2610,Day,False,True,False,False,False,
2611,Day,False,True,False,False,False,
2612,Day,False,True,False,False,False,
2613,Day,False,True,False,False,False,
2614,Day,False,True,False,False,False,
2615,Day,False,True,False,False,False,
2616,Day,False,True,False,False,False,
2617,Day,False,True,False,False,False,
2618,Day,False,True,False,False,False,
2619,Day,False,True,False,False,False,
2620,Day,False,True,False,False,False,
2621,Day,False,True,False,False,False,
2622,Day,False,True,False,False,False,
2623,Day,False,True,False,False,False,
2624,Day,False,True,False,False,False,
2625,Day,False,True,False,False,True,12.0
2626,Day,False,True,False,False,False,
2627,Day,False,True,False,False,False,
2628,Day,False,True,False,False,False,
2629,Day,False,True,False,False,False,
2630,Day,False,True,False,False,False,
2631,Day,False,True,False,False,False,
2632,Day,False,True,False,False,False,
2633,Day,False,True,False,False,False,
2634,Day,False,True,False,False,False,
2635,Day,False,True,False,False,False,
2636,Day,False,True,False,False,False,
2637,Day,False,True,False,False,False,
2638,Day,False,True,False,False,False,
2639,Day,False,True,False,False,False,
2640,Day,False,True,False,False,False,
2641,Day,False,True,False,False,False,
2642,Day,False,True,False,False,False,
2643,Day,False,True,False,False,False,
2644,Day,False,True,False,False,False,
2645,Day,False,True,False,False,False,
2646,Day,False,True,False,False,False,
2647,Day,False,True,False,False,False,
2648,Day,False,True,False,False,False,
2649,Day,False,True,False,False,False,
2650,Day,False,True,False,False,False,
2651,Day,False,True,False,False,False,
2652,Day,False,True,False,False,False,
2653,Day,False,True,False,False,False,
2654,Day,False,True,False,False,False,
2655,Day,False,True,False,False,False,
2656,Day,False,True,False,False,False,
2657,Day,False,True,False,False,False,
2658,Day,False,True,False,False,False,
2659,Day,False,True,False,False,False,
2660,Day,False,True,False,False,False,
2661,Day,False,True,False,False,False,
2662,Day,False,True,False,False,False,
2663,Day,False,True,False,False,False,
2664,Day,False,True,False,False,False,
2665,Day,False,True,False,False,False,
2666,Day,False,True,False,False,False,
2667,Day,False,True,False,False,False,
2668,Day,False,True,False,False,False,
2669,Day,False,True,False,False,False,
2670,Day,False,True,False,False,False,
2671,Day,False,True,False,False,False,
2672,Day,False,True,False,False,False,
2673,Day,False,True,False,False,False,
2674,Day,False,True,False,False,False,
2675,Day,False,True,False,False,False,
2676,Day,False,True,False,False,False,
2677,Day,False,True,False,False,False,
2678,Day,False,True,False,False,False,
2679,Day,False,True,False,False,False,
2680,Day,True,True,False,False,False,
2681,Day,True,True,False,False,False,
2682,Day,True,True,False,False,False,
2683,Day,True,True,False,False,False,
2684,Day,True,True,False,False,False,
2685,Day,True,True,False,False,False,
2686,Day,True,True,False,False,False,
2687,Day,True,True,False,False,False,
2688,Day,True,True,False,False,False,
2689,Day,True,True,False,False,False,
2690,Day,True,True,False,False,False,
2691,Day,True,True,False,False,False,
2692,Day,True,True,False,False,False,
2693,Day,True,True,False,False,False,
2694,Day,True,True,False,False,False,
2695,Day,True,True,False,False,False,
2696,Day,True,True,False,False,False,
2697,Day,True,True,False,False,False,
2698,Day,True,True,False,False,False,
2699,Day,True,True,False,False,False,
2700,Day,True,True,False,False,False,
2701,Day,True,True,False,False,False,
2702,Day,True,True,False,False,False,
2703,Day,True,True,True,False,True,7.0
2704,Day,True,True,True,False,True,7.0
2705,Day,True,True,True,False,True,7.0
2706,Day,True,True,True,False,True,7.0
2707,Day,True,True,False,False,False,
2708,Day,True,True,False,False,False,
2709,Day,True,True,False,False,False,
2710,Day,True,True,False,False,False,
2711,Day,True,True,False,False,False,
2712,Day,True,True,False,False,False,
2713,Day,True,True,False,False,False,
2714,Day,True,True,False,False,False,
2715,Day,True,True,False,False,False,
2716,Day,True,True,False,False,False,
2717,Day,True,True,False,False,False,
2718,Day,True,True,False,False,False,
2719,Day,True,True,False,False,False,
2720,Day,False,True,False,False,False,
2721,Day,False,True,False,False,False,
2722,Day,False,True,False,False,False,
2723,Day,False,True,False,False,False,
2724,Day,False,True,False,False,False,
2725,Day,False,True,False,False,False,
2726,Day,False,True,False,False,False,
2727,Day,False,True,False,False,False,
2728,Day,False,True,False,False,False,
2729,Day,False,True,False,False,False,
2730,Day,False,True,False,False,False,
2731,Day,False,True,False,False,True,12.0
2732,Day,False,True,False,False,False,
2733,Day,False,True,False,False,False,
2734,Day,False,True,False,False,False,
2735,Day,False,True,False,False,False,
2736,Day,False,True,False,False,False,
2737,Day,False,True,False,False,False,
2738,Day,False,True,False,False,False,
2739,Day,False,True,False,False,False,
2740,Day,False,True,False,False,False,
2741,Day,False,True,False,False,False,
2742,Day,False,True,False,False,False,
2743,Day,False,True,False,False,False,
2744,Day,False,True,False,False,False,
2745,Day,False,True,False,False,False,
2746,Day,False,True,False,False,False,
2747,Day,False,True,False,False,False,
2748,Day,False,True,False,False,False,
2749,Day,False,True,False,False,False,
2750,Night,False,True,False,True,True,13.0
2751,Night,False,True,False,False,False,
2752,Night,False,True,False,False,False,
2753,Night,False,True,False,False,False,
2754,Night,False,True,False,False,False,
2755,Night,False,True,False,False,False,
2756,Night,False,True,False,False,False,
2757,Night,False,True,False,False,False,
2758,Night,False,True,False,False,False,
2759,Night,False,True,False,False,False,
2760,Night,False,True,False,False,False,
2761,Night,False,True,False,False,False,
2762,Night,False,True,False,False,False,
2763,Night,False,True,False,False,False,
2764,Night,False,True,False,False,False,
2765,Night,False,True,False,False,False,
2766,Night,False,True,False,False,False,
2767,Night,False,True,False,False,False,
2768,Night,False,True,False,False,False,
2769,Night,False,True,False,False,True,12.0
2770,Night,False,True,False,False,False,
2771,Night,False,True,False,False,False,
2772,Night,False,True,False,False,False,
2773,Night,False,True,False,False,False,
2774,Night,False,True,False,False,False,
2775,Night,False,True,False,False,False,
2776,Night,False,True,False,False,False,
2777,Night,False,True,False,False,False,
2778,Night,False,True,False,False,False,
2779,Night,False,True,False,False,False,
2780,Night,False,True,False,False,False,
2781,Night,False,True,False,False,False,
2782,Night,False,True,False,False,False,
2783,Night,False,True,False,False,False,
2784,Night,False,True,False,False,False,
2785,Night,False,True,False,False,False,
2786,Night,False,True,False,False,False,
2787,Night,False,True,False,False,False,
2788,Night,False,True,False,False,False,
2789,Night,False,True,False,False,False,
2790,Night,False,True,False,False,False,
2791,Night,False,True,False,False,False,
2792,Night,False,True,False,False,False,
2793,Night,False,True,False,False,False,
2794,Night,False,True,False,False,False,
2795,Night,False,True,False,False,False,
2796,Night,False,True,False,False,False,
2797,Night,False,True,False,False,False,
2798,Night,False,True,False,False,False,
2799,Night,False,True,False,False,False,
2800,Night,False,True,False,False,False,
2801,Night,False,True,False,False,False,
2802,Night,False,True,False,False,False,
2803,Night,False,True,False,False,False,
2804,Night,False,True,False,False,False,
2805,Night,False,True,False,False,False,
2806,Night,False,True,False,False,False,
2807,Night,False,True,False,False,False,
2808,Night,False,True,False,False,False,
2809,Night,False,True,False,False,False,
2810,Night,False,True,False,False,True,12.0
2811,Night,False,True,False,False,False,
2812,Night,False,True,False,False,False,
2813,Night,False,True,False,False,False,
2814,Night,False,True,False,False,False,
2815,Night,False,True,False,False,False,
2816,Night,False,True,False,False,False,
2817,Night,False,True,False,False,False,
2818,Night,False,True,False,False,False,
2819,Night,False,True,False,True,True,13.0
2820,Night,False,True,False,False,False,
2821,Night,False,True,False,False,False,
2822,Night,False,True,False,False,False,
2823,Night,False,True,False,False,False,
2824,Night,False,True,False,False,False,
2825,Night,False,True,False,False,False,
2826,Night,False,True,False,False,False,
2827,Night,False,True,False,False,False,
2828,Night,False,True,False,False,False,
2829,Night,False,True,False,False,False,
2830,Night,False,True,False,False,False,
2831,Night,False,True,False,False,False,
2832,Night,False,True,False,False,False,
2833,Night,False,True,False,False,False,
2834,Night,False,True,False,False,False,
2835,Night,False,True,False,False,False,
2836,Night,False,True,False,False,False,
2837,Night,False,True,False,False,False,
2838,Night,False,True,False,False,False,
2839,Night,False,True,False,False,False,
2840,Night,False,True,False,False,False,
2841,Night,False,True,False,False,False,
2842,Night,False,True,False,False,False,
2843,Night,False,True,False,False,False,
2844,Night,False,True,False,False,False,
2845,Night,False,True,False,False,False,
2846,Night,False,True,False,False,False,
2847,Night,False,True,False,False,False,
2848,Night,False,True,False,False,False,
2849,Night,False,True,False,False,False,
2850,Night,False,True,False,False,False,
2851,Night,False,True,False,False,False,
2852,Night,False,True,False,False,False,
2853,Night,False,True,False,False,False,
2854,Night,False,True,False,False,False,
2855,Night,False,True,False,False,False,
2856,Night,False,True,False,False,False,
2857,Night,False,True,False,False,False,
2858,Night,False,True,False,False,False,
2859,Night,False,True,False,False,False,
2860,Night,False,True,False,False,False,
2861,Night,False,True,False,False,False,
2862,Night,False,True,False,False,False,
2863,Night,False,True,False,False,False,
2864,Night,False,True,False,False,False,
2865,Night,False,True,False,False,True,12.0
2866,Night,False,True,False,False,False,
2867,Night,False,True,False,False,False,
2868,Night,False,True,False,False,False,
2869,Night,False,True,False,False,False,
2870,Night,False,True,False,False,False,
2871,Night,False,True,False,False,False,
2872,Night,False,True,False,False,False,
2873,Night,False,True,False,False,False,
2874,Night,False,True,False,False,False,
2875,Night,False,True,False,False,False,
2876,Night,False,True,False,False,False,
2877,Night,False,True,False,False,False,
2878,Night,False,True,False,False,False,
2879,Night,False,True,False,False,False,
2880,Night,False,True,False,False,False,
2881,Night,False,True,False,False,False,
2882,Night,False,True,False,False,False,
2883,Night,False,True,False,False,False,
2884,Night,False,True,False,False,False,
2885,Night,False,True,False,False,False,
2886,Night,False,True,False,False,False,
2887,Night,False,True,False,False,False,
2888,Night,False,True,False,False,False,
2889,Night,False,True,False,False,False,
2890,Night,False,True,False,False,False,
2891,Night,False,True,False,False,False,
2892,Night,False,True,False,False,False,
2893,Night,False,True,False,False,False,
2894,Night,False,True,False,False,False,
2895,Night,False,True,False,False,False,
2896,Night,False,True,False,False,False,
2897,Night,False,True,False,False,False,
2898,Night,False,True,False,False,False,
2899,Night,False,True,False,False,False,
2900,Night,False,True,False,False,False,
2901,Night,False,True,False,False,False,
2902,Night,False,True,False,False,False,
2903,Night,False,True,False,False,False,
2904,Night,False,True,False,False,False,
2905,Night,False,True,False,False,False,
2906,Night,False,True,False,False,False,
2907,Night,False,True,False,False,False,
2908,Night,False,True,False,False,False,
2909,Night,False,True,False,False,False,
2910,Night,False,True,False,False,False,
2911,Night,False,True,False,False,False,
2912,Night,False,True,False,False,False,
2913,Night,False,True,False,False,True,12.0
2914,Night,False,True,False,False,False,
2915,Night,False,True,False,False,False,
2916,Night,False,True,False,False,False,
2917,Night,False,True,False,False,False,
2918,Night,False,True,False,False,False,
2919,Night,False,True,False,False,False,
2920,Night,False,True,False,False,False,
2921,Night,False,True,False,False,False,
2922,Night,False,True,False,False,False,
2923,Night,False,True,False,False,False,
2924,Night,False,True,False,False,False,
2925,Night,False,True,False,False,False,
2926,Night,False,True,False,False,False,
2927,Night,False,True,False,False,False,
2928,Night,False,True,False,False,False,
2929,Night,False,True,False,False,False,
2930,Night,False,True,False,False,False,
2931,Night,False,True,False,False,False,
2932,Night,False,True,False,False,False,
2933,Night,False,True,False,False,False,
2934,Night,False,True,False,False,False,
2935,Night,False,True,False,True,True,13.0
2936,Night,False,True,False,False,False,
2937,Night,False,True,False,False,False,
2938,Night,False,True,False,False,False,
2939,Night,False,True,False,False,False,
2940,Night,False,True,False,False,False,
2941,Night,False,True,False,False,False,
2942,Night,False,True,False,False,False,
2943,Night,False,True,False,False,False,
2944,Night,False,True,False,False,False,
2945,Night,False,True,False,False,False,
2946,Night,False,True,False,False,False,
2947,Night,False,True,False,False,False,
2948,Night,False,True,False,False,False,
2949,Night,False,True,False,False,False,
2950,Night,False,True,False,False,False,
2951,Night,False,True,False,False,False,
2952,Night,False,True,False,False,False,
2953,Night,False,True,False,False,False,
2954,Night,False,True,False,False,False,
2955,Night,False,True,False,False,False,
2956,Night,False,True,False,False,False,
2957,Night,False,True,False,False,False,
2958,Night,False,True,False,False,False,
2959,Night,False,True,False,False,False,
2960,Night,True,True,False,False,False,
2961,Night,True,True,False,False,False,
2962,Night,True,True,False,False,False,
2963,Night,True,True,False,False,False,
2964,Night,True,True,False,False,False,
2965,Night,True,True,False,False,False,
2966,Night,True,True,False,False,False,
2967,Night,True,True,False,False,False,
2968,Night,True,True,True,False,True,7.0
2969,Night,True,True,True,False,True,7.0
2970,Night,True,True,True,False,True,7.0
2971,Night,True,True,True,False,True,7.0
2972,Night,True,True,False,False,False,
2973,Night,True,True,False,False,False,
2974,Night,True,True,False,False,False,
2975,Night,True,True,False,False,False,
2976,Night,True,True,False,False,False,
2977,Night,True,True,False,False,False,
2978,Night,True,True,False,False,False,
2979,Night,True,True,False,False,False,
2980,Night,True,True,False,False,False,
2981,Night,True,True,False,False,False,
2982,Night,True,True,False,False,False,
2983,Night,True,True,False,False,False,
2984,Night,True,True,False,False,False,
2985,Night,True,True,False,False,False,
2986,Night,True,True,False,False,False,
2987,Night,True,True,False,False,False,
2988,Night,True,True,False,False,False,
2989,Night,True,True,False,False,False,
2990,Night,True,True,False,False,False,
2991,Night,True,True,False,False,False,
2992,Night,True,True,False,False,False,
2993,Night,True,True,False,False,False,
2994,Night,True,True,False,False,False,
2995,Night,True,True,False,False,False,
2996,Night,True,True,False,False,False,
2997,Night,True,True,False,False,False,
2998,Night,True,True,False,False,False,
2999,Night,True,True,False,False,False,
3000,Day,False,True,False,False,False,
