unit_id,station_id,station_name,zone,tier,shift,vibration,torque,temperature,cycle_time,checklist_pass
2113,20,Basecoat Robot,Paint,rich,Day,0.807,,164.03,60.0,
2113,21,Clearcoat Robot,Paint,rich,Day,0.982,,163.09,58.24,
2113,22,Flash-Off Tunnel,Paint,basic,Day,,,164.95,64.59,
2113,23,Cure Oven Conveyor,Paint,basic,Day,,,166.71,60.64,
2113,24,Paint Inspection Booth,Paint,manual,Day,,,,60.5,True
2113,25,Buff & Polish,Paint,basic,Day,,,,60.3,
2113,26,Cockpit Marriage,Final Assembly,rich,Day,0.925,38.83,23.75,52.55,
2113,27,Powertrain Marriage,Final Assembly,rich,Day,0.911,36.74,23.75,51.09,
2113,28,Wheel & Tire Mount,Final Assembly,rich,Day,1.015,38.99,23.7,53.55,
2113,29,Interior Trim 1,Final Assembly,basic,Day,,,,50.88,
2113,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,52.29,True
2113,31,Glass Install,Final Assembly,rich,Day,0.955,38.93,24.18,58.23,
2113,32,Seat Install,Final Assembly,basic,Day,,,,53.47,
2113,33,Fluid Fill,Final Assembly,rich,Day,0.876,39.1,23.83,57.56,
2113,34,Wheel Alignment,Final Assembly,rich,Day,0.82,41.94,24.48,50.04,
2113,35,Headlamp Aim,Final Assembly,rich,Day,0.949,36.08,24.21,51.16,
2113,36,Electrical Function Test,Final Assembly,rich,Day,0.951,40.24,24.44,53.25,
2113,37,Door/Panel Gap Scan,Final Assembly,rich,Day,1.03,41.58,23.85,53.16,
2113,38,Water Leak Test,Final Assembly,rich,Day,0.997,37.73,24.11,51.94,
2113,39,Road Simulation Test,Final Assembly,rich,Day,1.008,40.98,23.57,52.11,
2113,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.773,40.65,24.66,49.03,
2114,1,Underbody Framing,Body Construction,rich,Day,0.919,41.54,23.99,55.44,
2114,2,Side Panel Load,Body Construction,rich,Day,0.69,40.13,24.18,58.45,
2114,3,Robotic Weld Cell A,Body Construction,rich,Day,1.009,37.09,23.25,59.26,
2114,4,Robotic Weld Cell B,Body Construction,rich,Day,1.134,39.63,23.53,55.77,
2114,5,Roof Bow Fit,Body Construction,rich,Day,1.01,39.41,24.09,56.19,
2114,6,Door Hang,Body Construction,rich,Day,0.537,41.15,23.78,57.82,
2114,7,Bolt Fastening Torque,Body Construction,rich,Day,0.985,43.83,23.97,55.26,
2114,8,Geometry Check,Body Construction,rich,Day,0.767,40.01,23.74,57.11,
2114,9,Robotic Weld Cell C,Body Construction,rich,Day,1.045,41.08,23.17,58.59,
2114,10,Sealer Application,Body Construction,rich,Day,0.879,41.44,23.89,55.24,
2114,11,Body Squareness Gauge,Body Construction,basic,Day,,,,57.29,
2114,12,Weld Arm Bearing Station,Body Construction,rich,Day,6.436,39.16,24.22,60.47,
2114,13,Panel Fit Inspection,Body Construction,manual,Day,,,,51.67,True
2114,14,Hem Flange Press,Body Construction,basic,Day,,,,55.81,
2114,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,59.05,True
2114,16,Pretreatment Dip,Paint,basic,Day,,,166.38,62.97,
2114,17,E-Coat Bath,Paint,rich,Day,0.956,,165.54,64.31,
2114,18,Sealer Booth,Paint,manual,Day,,,,62.36,True
2114,19,Primer Booth,Paint,rich,Day,1.09,,163.18,63.36,
2114,20,Basecoat Robot,Paint,rich,Day,0.888,,161.81,58.69,
2114,21,Clearcoat Robot,Paint,rich,Day,1.062,,167.38,64.72,
2114,22,Flash-Off Tunnel,Paint,basic,Day,,,169.04,64.98,
2114,23,Cure Oven Conveyor,Paint,basic,Day,,,162.69,66.55,
2114,24,Paint Inspection Booth,Paint,manual,Day,,,,55.67,True
2114,25,Buff & Polish,Paint,basic,Day,,,,62.63,
2114,26,Cockpit Marriage,Final Assembly,rich,Day,0.959,40.66,24.03,56.78,
2114,27,Powertrain Marriage,Final Assembly,rich,Day,0.939,38.76,23.64,51.79,
2114,28,Wheel & Tire Mount,Final Assembly,rich,Day,1.108,37.99,24.38,52.82,
2114,29,Interior Trim 1,Final Assembly,basic,Day,,,,55.26,
2114,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,53.86,True
2114,31,Glass Install,Final Assembly,rich,Day,0.762,39.55,24.53,51.14,
2114,32,Seat Install,Final Assembly,basic,Day,,,,51.59,
2114,33,Fluid Fill,Final Assembly,rich,Day,1.109,40.22,23.64,53.53,
2114,34,Wheel Alignment,Final Assembly,rich,Day,0.944,40.7,23.48,54.32,
2114,35,Headlamp Aim,Final Assembly,rich,Day,0.907,39.58,23.76,51.12,
2114,36,Electrical Function Test,Final Assembly,rich,Day,1.117,38.25,24.21,54.88,
2114,37,Door/Panel Gap Scan,Final Assembly,rich,Day,1.058,42.92,23.85,51.87,
2114,38,Water Leak Test,Final Assembly,rich,Day,1.049,39.79,24.14,53.66,
2114,39,Road Simulation Test,Final Assembly,rich,Day,0.884,40.44,23.09,52.03,
2114,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.913,42.14,23.38,51.95,
2115,1,Underbody Framing,Body Construction,rich,Day,0.827,39.75,23.81,53.09,
2115,2,Side Panel Load,Body Construction,rich,Day,0.704,40.22,24.38,54.15,
2115,3,Robotic Weld Cell A,Body Construction,rich,Day,1.018,39.29,23.49,56.53,
2115,4,Robotic Weld Cell B,Body Construction,rich,Day,0.726,39.27,23.27,58.66,
2115,5,Roof Bow Fit,Body Construction,rich,Day,0.791,39.44,23.78,54.39,
2115,6,Door Hang,Body Construction,rich,Day,0.6,39.51,23.91,57.62,
2115,7,Bolt Fastening Torque,Body Construction,rich,Day,1.005,45.96,23.77,57.86,
2115,8,Geometry Check,Body Construction,rich,Day,0.778,40.86,23.65,57.52,
2115,9,Robotic Weld Cell C,Body Construction,rich,Day,0.871,39.54,24.68,58.64,
2115,10,Sealer Application,Body Construction,rich,Day,0.922,39.58,23.62,57.34,
2115,11,Body Squareness Gauge,Body Construction,basic,Day,,,,59.25,
2115,12,Weld Arm Bearing Station,Body Construction,rich,Day,6.427,40.85,23.96,60.74,
2115,13,Panel Fit Inspection,Body Construction,manual,Day,,,,60.48,True
2115,14,Hem Flange Press,Body Construction,basic,Day,,,,55.57,
2115,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,59.64,True
2115,16,Pretreatment Dip,Paint,basic,Day,,,162.82,67.38,
2115,17,E-Coat Bath,Paint,rich,Day,0.725,,165.86,61.34,
2115,18,Sealer Booth,Paint,manual,Day,,,,64.0,True
2115,19,Primer Booth,Paint,rich,Day,0.971,,167.83,64.82,
2115,20,Basecoat Robot,Paint,rich,Day,0.895,,160.32,61.42,
2115,21,Clearcoat Robot,Paint,rich,Day,0.803,,167.95,62.44,
2115,22,Flash-Off Tunnel,Paint,basic,Day,,,166.54,58.97,
2115,23,Cure Oven Conveyor,Paint,basic,Day,,,166.03,62.65,
2115,24,Paint Inspection Booth,Paint,manual,Day,,,,62.59,True
2115,25,Buff & Polish,Paint,basic,Day,,,,61.13,
2115,26,Cockpit Marriage,Final Assembly,rich,Day,0.979,38.9,23.15,52.95,
2115,27,Powertrain Marriage,Final Assembly,rich,Day,0.757,40.37,23.61,51.83,
2115,28,Wheel & Tire Mount,Final Assembly,rich,Day,1.116,38.04,23.25,51.72,
2115,29,Interior Trim 1,Final Assembly,basic,Day,,,,53.45,
2115,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,50.99,True
2115,31,Glass Install,Final Assembly,rich,Day,0.635,42.37,24.35,51.48,
2115,32,Seat Install,Final Assembly,basic,Day,,,,53.27,
2115,33,Fluid Fill,Final Assembly,rich,Day,0.848,37.51,23.85,51.94,
2115,34,Wheel Alignment,Final Assembly,rich,Day,0.967,39.84,24.48,51.47,
2115,35,Headlamp Aim,Final Assembly,rich,Day,0.845,40.16,23.99,50.92,
2115,36,Electrical Function Test,Final Assembly,rich,Day,0.978,37.79,24.22,52.48,
2115,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.88,41.41,23.77,58.02,
2115,38,Water Leak Test,Final Assembly,rich,Day,0.929,40.25,24.14,54.13,
2115,39,Road Simulation Test,Final Assembly,rich,Day,0.854,39.41,23.73,53.39,
2115,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.851,40.89,23.87,57.02,
2116,1,Underbody Framing,Body Construction,rich,Day,0.745,42.09,24.0,58.95,
2116,2,Side Panel Load,Body Construction,rich,Day,0.866,39.67,23.62,57.99,
2116,3,Robotic Weld Cell A,Body Construction,rich,Day,0.845,38.52,24.04,57.74,
2116,4,Robotic Weld Cell B,Body Construction,rich,Day,0.951,38.24,23.56,54.16,
2116,5,Roof Bow Fit,Body Construction,rich,Day,0.74,38.69,23.83,58.88,
2116,6,Door Hang,Body Construction,rich,Day,0.931,39.37,23.43,57.76,
2116,7,Bolt Fastening Torque,Body Construction,rich,Day,0.974,44.52,24.88,58.86,
2116,8,Geometry Check,Body Construction,rich,Day,1.0,41.26,23.82,57.53,
2116,9,Robotic Weld Cell C,Body Construction,rich,Day,0.793,38.2,24.3,54.4,
2116,10,Sealer Application,Body Construction,rich,Day,0.912,40.42,23.05,55.91,
2116,11,Body Squareness Gauge,Body Construction,basic,Day,,,,59.05,
2116,12,Weld Arm Bearing Station,Body Construction,rich,Day,6.402,42.02,24.04,60.69,
2116,13,Panel Fit Inspection,Body Construction,manual,Day,,,,58.73,True
2116,14,Hem Flange Press,Body Construction,basic,Day,,,,56.72,
2116,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,59.88,True
2116,16,Pretreatment Dip,Paint,basic,Day,,,168.83,65.54,
2116,17,E-Coat Bath,Paint,rich,Day,0.759,,155.98,63.15,
2116,18,Sealer Booth,Paint,manual,Day,,,,61.29,True
2116,19,Primer Booth,Paint,rich,Day,0.874,,162.3,62.15,
2116,20,Basecoat Robot,Paint,rich,Day,0.988,,166.62,64.43,
2116,21,Clearcoat Robot,Paint,rich,Day,0.831,,162.5,60.9,
2116,22,Flash-Off Tunnel,Paint,basic,Day,,,169.41,64.52,
2116,23,Cure Oven Conveyor,Paint,basic,Day,,,167.27,63.14,
2116,24,Paint Inspection Booth,Paint,manual,Day,,,,67.67,True
2116,25,Buff & Polish,Paint,basic,Day,,,,61.85,
2116,26,Cockpit Marriage,Final Assembly,rich,Day,0.925,37.49,23.72,54.61,
2116,27,Powertrain Marriage,Final Assembly,rich,Day,0.844,41.97,23.94,52.12,
2116,28,Wheel & Tire Mount,Final Assembly,rich,Day,1.125,40.08,24.44,54.94,
2116,29,Interior Trim 1,Final Assembly,basic,Day,,,,51.37,
2116,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,52.82,True
2116,31,Glass Install,Final Assembly,rich,Day,0.975,41.6,24.54,54.38,
2116,32,Seat Install,Final Assembly,basic,Day,,,,52.54,
2116,33,Fluid Fill,Final Assembly,rich,Day,0.957,34.58,24.95,54.69,
2116,34,Wheel Alignment,Final Assembly,rich,Day,0.883,41.01,23.06,54.59,
2116,35,Headlamp Aim,Final Assembly,rich,Day,1.268,39.47,24.77,53.8,
2116,36,Electrical Function Test,Final Assembly,rich,Day,1.063,40.72,23.88,54.87,
2116,37,Door/Panel Gap Scan,Final Assembly,rich,Day,1.114,38.6,24.22,54.86,
2116,38,Water Leak Test,Final Assembly,rich,Day,0.859,40.3,23.68,56.35,
2116,39,Road Simulation Test,Final Assembly,rich,Day,0.81,38.51,24.31,50.04,
2116,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.85,37.74,24.53,53.99,
2117,1,Underbody Framing,Body Construction,rich,Day,1.062,42.1,24.57,55.95,
2117,2,Side Panel Load,Body Construction,rich,Day,0.904,42.31,23.28,57.41,
2117,3,Robotic Weld Cell A,Body Construction,rich,Day,0.816,41.64,23.95,57.58,
2117,4,Robotic Weld Cell B,Body Construction,rich,Day,1.01,37.62,24.0,56.97,
2117,5,Roof Bow Fit,Body Construction,rich,Day,0.862,39.0,24.11,53.81,
2117,6,Door Hang,Body Construction,rich,Day,1.054,42.54,23.95,59.83,
2117,7,Bolt Fastening Torque,Body Construction,rich,Day,1.031,45.21,24.1,55.64,
2117,8,Geometry Check,Body Construction,rich,Day,0.708,39.6,24.88,57.35,
2117,9,Robotic Weld Cell C,Body Construction,rich,Day,0.985,42.51,22.71,55.72,
2117,10,Sealer Application,Body Construction,rich,Day,0.898,39.21,24.27,57.74,
2117,11,Body Squareness Gauge,Body Construction,basic,Day,,,,55.93,
2117,12,Weld Arm Bearing Station,Body Construction,rich,Day,6.482,36.79,24.43,59.93,
2117,13,Panel Fit Inspection,Body Construction,manual,Day,,,,55.08,True
2117,14,Hem Flange Press,Body Construction,basic,Day,,,,55.98,
2117,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,54.86,True
2117,16,Pretreatment Dip,Paint,basic,Day,,,163.89,62.56,
2117,17,E-Coat Bath,Paint,rich,Day,0.859,,162.64,60.83,
2117,18,Sealer Booth,Paint,manual,Day,,,,64.45,True
2117,19,Primer Booth,Paint,rich,Day,0.758,,171.74,63.86,
2117,20,Basecoat Robot,Paint,rich,Day,0.631,,161.3,60.53,
2117,21,Clearcoat Robot,Paint,rich,Day,0.929,,159.7,62.6,
2117,22,Flash-Off Tunnel,Paint,basic,Day,,,159.93,63.97,
2117,23,Cure Oven Conveyor,Paint,basic,Day,,,163.73,61.05,
2117,24,Paint Inspection Booth,Paint,manual,Day,,,,62.09,True
2117,25,Buff & Polish,Paint,basic,Day,,,,66.93,
2117,26,Cockpit Marriage,Final Assembly,rich,Day,0.841,39.66,24.18,51.51,
2117,27,Powertrain Marriage,Final Assembly,rich,Day,0.973,39.46,24.39,54.0,
2117,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.896,40.79,22.55,53.88,
2117,29,Interior Trim 1,Final Assembly,basic,Day,,,,55.35,
2117,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,53.24,True
2117,31,Glass Install,Final Assembly,rich,Day,0.917,37.6,24.0,54.03,
2117,32,Seat Install,Final Assembly,basic,Day,,,,53.27,
2117,33,Fluid Fill,Final Assembly,rich,Day,1.128,38.42,23.15,51.76,
2117,34,Wheel Alignment,Final Assembly,rich,Day,0.971,41.39,24.28,51.57,
2117,35,Headlamp Aim,Final Assembly,rich,Day,0.828,39.24,23.21,50.23,
2117,36,Electrical Function Test,Final Assembly,rich,Day,0.795,40.89,24.58,54.99,
2117,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.706,38.35,23.58,55.65,
2117,38,Water Leak Test,Final Assembly,rich,Day,1.051,38.24,24.01,53.46,
2117,39,Road Simulation Test,Final Assembly,rich,Day,0.918,41.0,24.84,54.68,
2117,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.84,37.1,23.62,52.62,
2118,1,Underbody Framing,Body Construction,rich,Day,0.716,39.32,24.45,55.76,
2118,2,Side Panel Load,Body Construction,rich,Day,0.866,39.06,23.22,57.19,
2118,3,Robotic Weld Cell A,Body Construction,rich,Day,0.743,41.97,24.31,56.11,
2118,4,Robotic Weld Cell B,Body Construction,rich,Day,0.837,41.09,23.31,56.89,
2118,5,Roof Bow Fit,Body Construction,rich,Day,0.756,40.43,24.41,58.39,
2118,6,Door Hang,Body Construction,rich,Day,0.839,39.39,23.91,57.61,
2118,7,Bolt Fastening Torque,Body Construction,rich,Day,0.871,43.49,24.57,57.8,
2118,8,Geometry Check,Body Construction,rich,Day,0.953,40.83,23.67,57.51,
2118,9,Robotic Weld Cell C,Body Construction,rich,Day,1.052,39.91,24.01,54.81,
2118,10,Sealer Application,Body Construction,rich,Day,0.94,42.3,24.21,52.17,
2118,11,Body Squareness Gauge,Body Construction,basic,Day,,,,59.22,
2118,12,Weld Arm Bearing Station,Body Construction,rich,Day,6.426,39.86,24.03,64.56,
2118,13,Panel Fit Inspection,Body Construction,manual,Day,,,,57.33,True
2118,14,Hem Flange Press,Body Construction,basic,Day,,,,55.77,
2118,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,54.63,True
2118,16,Pretreatment Dip,Paint,basic,Day,,,159.58,65.05,
2118,17,E-Coat Bath,Paint,rich,Day,1.009,,163.98,60.07,
2118,18,Sealer Booth,Paint,manual,Day,,,,63.64,True
2118,19,Primer Booth,Paint,rich,Day,0.966,,163.48,59.29,
2118,20,Basecoat Robot,Paint,rich,Day,0.778,,160.78,62.52,
2118,21,Clearcoat Robot,Paint,rich,Day,0.793,,170.46,64.74,
2118,22,Flash-Off Tunnel,Paint,basic,Day,,,163.17,58.71,
2118,23,Cure Oven Conveyor,Paint,basic,Day,,,168.76,64.96,
2118,24,Paint Inspection Booth,Paint,manual,Day,,,,63.33,True
2118,25,Buff & Polish,Paint,basic,Day,,,,66.11,
2118,26,Cockpit Marriage,Final Assembly,rich,Day,0.919,42.44,24.58,51.44,
2118,27,Powertrain Marriage,Final Assembly,rich,Day,0.943,39.13,23.62,52.94,
2118,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.899,41.33,23.94,48.78,
2118,29,Interior Trim 1,Final Assembly,basic,Day,,,,52.22,
2118,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,52.01,True
2118,31,Glass Install,Final Assembly,rich,Day,1.031,40.64,24.24,52.96,
2118,32,Seat Install,Final Assembly,basic,Day,,,,51.69,
2118,33,Fluid Fill,Final Assembly,rich,Day,1.062,39.67,24.43,53.08,
2118,34,Wheel Alignment,Final Assembly,rich,Day,0.804,41.16,24.34,53.19,
2118,35,Headlamp Aim,Final Assembly,rich,Day,0.791,41.22,23.61,53.03,
2118,36,Electrical Function Test,Final Assembly,rich,Day,0.937,40.03,23.49,51.35,
2118,37,Door/Panel Gap Scan,Final Assembly,rich,Day,1.021,41.09,24.35,56.32,
2118,38,Water Leak Test,Final Assembly,rich,Day,1.063,42.86,24.78,56.0,
2118,39,Road Simulation Test,Final Assembly,rich,Day,1.111,41.37,23.74,54.18,
2118,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.947,43.4,23.92,54.3,
2119,1,Underbody Framing,Body Construction,rich,Day,0.911,40.55,23.45,54.74,
2119,2,Side Panel Load,Body Construction,rich,Day,0.74,41.26,24.74,53.57,
2119,3,Robotic Weld Cell A,Body Construction,rich,Day,0.945,42.1,24.64,61.18,
2119,4,Robotic Weld Cell B,Body Construction,rich,Day,1.003,40.24,23.31,59.23,
2119,5,Roof Bow Fit,Body Construction,rich,Day,0.84,41.48,23.95,57.1,
2119,6,Door Hang,Body Construction,rich,Day,0.723,38.84,23.87,54.55,
2119,7,Bolt Fastening Torque,Body Construction,rich,Day,1.014,44.27,24.03,59.04,
2119,8,Geometry Check,Body Construction,rich,Day,0.953,42.06,23.84,56.65,
2119,9,Robotic Weld Cell C,Body Construction,rich,Day,1.021,38.66,23.88,58.15,
2119,10,Sealer Application,Body Construction,rich,Day,0.891,42.34,24.02,56.56,
2119,11,Body Squareness Gauge,Body Construction,basic,Day,,,,57.59,
2119,12,Weld Arm Bearing Station,Body Construction,rich,Day,6.093,41.72,24.41,61.36,
2119,13,Panel Fit Inspection,Body Construction,manual,Day,,,,55.56,True
2119,14,Hem Flange Press,Body Construction,basic,Day,,,,59.08,
2119,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,54.84,True
2119,16,Pretreatment Dip,Paint,basic,Day,,,167.17,65.7,
2119,17,E-Coat Bath,Paint,rich,Day,0.776,,161.42,60.96,
2119,18,Sealer Booth,Paint,manual,Day,,,,60.89,True
2119,19,Primer Booth,Paint,rich,Day,0.836,,165.0,62.75,
2119,20,Basecoat Robot,Paint,rich,Day,0.757,,163.89,63.25,
2119,21,Clearcoat Robot,Paint,rich,Day,0.703,,169.11,62.85,
2119,22,Flash-Off Tunnel,Paint,basic,Day,,,163.58,60.2,
2119,23,Cure Oven Conveyor,Paint,basic,Day,,,168.47,61.79,
2119,24,Paint Inspection Booth,Paint,manual,Day,,,,60.48,True
2119,25,Buff & Polish,Paint,basic,Day,,,,63.05,
2119,26,Cockpit Marriage,Final Assembly,rich,Day,0.646,41.92,24.0,55.92,
2119,27,Powertrain Marriage,Final Assembly,rich,Day,0.779,41.09,24.0,52.57,
2119,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.955,37.02,24.17,54.46,
2119,29,Interior Trim 1,Final Assembly,basic,Day,,,,52.52,
2119,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,52.76,True
2119,31,Glass Install,Final Assembly,rich,Day,0.974,39.45,23.69,52.46,
2119,32,Seat Install,Final Assembly,basic,Day,,,,53.81,
2119,33,Fluid Fill,Final Assembly,rich,Day,0.835,38.8,23.8,53.24,
2119,34,Wheel Alignment,Final Assembly,rich,Day,0.731,37.35,24.52,52.59,
2119,35,Headlamp Aim,Final Assembly,rich,Day,0.876,40.53,24.37,55.55,
2119,36,Electrical Function Test,Final Assembly,rich,Day,0.853,39.94,23.92,57.52,
2119,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.944,42.19,24.11,55.25,
2119,38,Water Leak Test,Final Assembly,rich,Day,0.853,39.75,23.85,48.22,
2119,39,Road Simulation Test,Final Assembly,rich,Day,0.862,41.95,23.13,54.43,
2119,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.923,36.78,23.32,50.82,
2120,1,Underbody Framing,Body Construction,rich,Day,0.833,41.34,23.12,57.26,
2120,2,Side Panel Load,Body Construction,rich,Day,1.08,40.5,23.3,58.07,
2120,3,Robotic Weld Cell A,Body Construction,rich,Day,0.783,40.22,25.35,58.95,
2120,4,Robotic Weld Cell B,Body Construction,rich,Day,1.067,39.29,23.22,54.77,
2120,5,Roof Bow Fit,Body Construction,rich,Day,0.948,37.29,23.73,53.69,
2120,6,Door Hang,Body Construction,rich,Day,0.924,37.67,24.84,56.52,
2120,7,Bolt Fastening Torque,Body Construction,rich,Day,0.82,45.02,24.0,55.91,
2120,8,Geometry Check,Body Construction,rich,Day,0.99,40.67,24.28,56.04,
2120,9,Robotic Weld Cell C,Body Construction,rich,Day,0.945,41.48,23.51,56.7,
2120,10,Sealer Application,Body Construction,rich,Day,1.028,39.35,24.73,55.9,
2120,11,Body Squareness Gauge,Body Construction,basic,Day,,,,56.49,
2120,12,Weld Arm Bearing Station,Body Construction,rich,Day,6.378,39.95,24.29,59.51,
2120,13,Panel Fit Inspection,Body Construction,manual,Day,,,,55.51,False
2120,14,Hem Flange Press,Body Construction,basic,Day,,,,57.17,
2120,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,60.45,True
2120,16,Pretreatment Dip,Paint,basic,Day,,,166.3,61.58,
2120,17,E-Coat Bath,Paint,rich,Day,1.075,,166.74,60.73,
2120,18,Sealer Booth,Paint,manual,Day,,,,60.17,True
2120,19,Primer Booth,Paint,rich,Day,1.028,,163.59,61.06,
2120,20,Basecoat Robot,Paint,rich,Day,0.769,,168.38,59.62,
2120,21,Clearcoat Robot,Paint,rich,Day,1.148,,163.69,61.67,
2120,22,Flash-Off Tunnel,Paint,basic,Day,,,167.45,61.99,
2120,23,Cure Oven Conveyor,Paint,basic,Day,,,168.84,65.1,
2120,24,Paint Inspection Booth,Paint,manual,Day,,,,63.0,True
2120,25,Buff & Polish,Paint,basic,Day,,,,59.49,
2120,26,Cockpit Marriage,Final Assembly,rich,Day,0.765,37.17,24.25,53.83,
2120,27,Powertrain Marriage,Final Assembly,rich,Day,0.893,39.76,24.6,51.22,
2120,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.778,41.27,23.99,52.6,
2120,29,Interior Trim 1,Final Assembly,basic,Day,,,,53.51,
2120,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,50.42,True
2120,31,Glass Install,Final Assembly,rich,Day,0.738,40.76,23.91,51.52,
2120,32,Seat Install,Final Assembly,basic,Day,,,,54.51,
2120,33,Fluid Fill,Final Assembly,rich,Day,0.932,38.22,24.18,53.9,
2120,34,Wheel Alignment,Final Assembly,rich,Day,1.012,38.39,23.61,51.87,
2120,35,Headlamp Aim,Final Assembly,rich,Day,0.855,37.22,23.84,51.85,
2120,36,Electrical Function Test,Final Assembly,rich,Day,0.932,39.72,24.81,52.34,
2120,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.906,42.01,23.84,55.31,
2120,38,Water Leak Test,Final Assembly,rich,Day,0.824,40.42,24.01,52.57,
2120,39,Road Simulation Test,Final Assembly,rich,Day,0.889,37.09,23.75,51.81,
2120,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.89,41.53,23.47,52.33,
2121,1,Underbody Framing,Body Construction,rich,Day,0.952,40.32,23.38,56.02,
2121,2,Side Panel Load,Body Construction,rich,Day,0.967,40.5,24.27,55.44,
2121,3,Robotic Weld Cell A,Body Construction,rich,Day,0.922,41.84,23.99,56.31,
2121,4,Robotic Weld Cell B,Body Construction,rich,Day,0.988,39.39,24.46,59.13,
2121,5,Roof Bow Fit,Body Construction,rich,Day,0.832,43.33,23.71,59.89,
2121,6,Door Hang,Body Construction,rich,Day,1.159,39.64,23.46,56.88,
2121,7,Bolt Fastening Torque,Body Construction,rich,Day,0.767,45.46,23.31,54.92,
2121,8,Geometry Check,Body Construction,rich,Day,0.758,37.34,25.05,59.74,
2121,9,Robotic Weld Cell C,Body Construction,rich,Day,0.772,41.91,23.73,57.28,
2121,10,Sealer Application,Body Construction,rich,Day,0.879,41.04,24.67,54.8,
2121,11,Body Squareness Gauge,Body Construction,basic,Day,,,,56.79,
2121,12,Weld Arm Bearing Station,Body Construction,rich,Day,6.624,38.71,24.53,59.67,
2121,13,Panel Fit Inspection,Body Construction,manual,Day,,,,55.25,True
2121,14,Hem Flange Press,Body Construction,basic,Day,,,,56.82,
2121,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,57.44,True
2121,16,Pretreatment Dip,Paint,basic,Day,,,165.79,66.08,
2121,17,E-Coat Bath,Paint,rich,Day,0.94,,171.84,66.46,
2121,18,Sealer Booth,Paint,manual,Day,,,,61.76,True
2121,19,Primer Booth,Paint,rich,Day,0.64,,158.62,61.08,
2121,20,Basecoat Robot,Paint,rich,Day,0.932,,165.16,60.39,
2121,21,Clearcoat Robot,Paint,rich,Day,0.879,,167.01,61.99,
2121,22,Flash-Off Tunnel,Paint,basic,Day,,,159.3,60.5,
2121,23,Cure Oven Conveyor,Paint,basic,Day,,,164.63,65.96,
2121,24,Paint Inspection Booth,Paint,manual,Day,,,,62.67,True
2121,25,Buff & Polish,Paint,basic,Day,,,,58.19,
2121,26,Cockpit Marriage,Final Assembly,rich,Day,0.863,41.1,24.45,53.94,
2121,27,Powertrain Marriage,Final Assembly,rich,Day,0.74,39.87,23.79,53.41,
2121,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.664,42.44,24.26,55.4,
2121,29,Interior Trim 1,Final Assembly,basic,Day,,,,52.61,
2121,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,54.79,True
2121,31,Glass Install,Final Assembly,rich,Day,0.992,38.93,23.98,54.7,
2121,32,Seat Install,Final Assembly,basic,Day,,,,55.77,
2121,33,Fluid Fill,Final Assembly,rich,Day,0.811,38.74,24.21,52.8,
2121,34,Wheel Alignment,Final Assembly,rich,Day,0.714,39.0,23.89,55.93,
2121,35,Headlamp Aim,Final Assembly,rich,Day,0.755,42.5,23.82,54.93,
2121,36,Electrical Function Test,Final Assembly,rich,Day,0.804,41.12,23.57,53.9,
2121,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.847,41.69,24.29,53.47,
2121,38,Water Leak Test,Final Assembly,rich,Day,0.884,40.36,23.42,51.07,
2121,39,Road Simulation Test,Final Assembly,rich,Day,0.812,38.96,24.54,51.67,
2121,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.924,42.38,24.96,53.75,
2122,1,Underbody Framing,Body Construction,rich,Day,0.968,38.66,24.1,54.89,
